N,P,K,temperature,humidity,ph,rainfall,label
39,24,14,30.55472573,90.90343769,7.189259647,4.176031437,orange
13,23,6,23.96147583,90.26408017,7.365338111,4.0431445,orange
21,17,15,23.98289638,91.5473145,7.455991072,4.664967311,orange
33,12,8,25.26052689,90.31153735,6.822282114,4.620847622,orange
6,9,12,31.08368929,90.14362642,7.028746406,4.318482906,orange
19,7,10,14.78003032,91.22062116,6.118430299,3.944731346,orange
24,18,6,26.56608303,94.45239715,6.285312759,4.581876083,orange
9,11,8,24.85903405,94.39000473,6.559236744,4.400802102,orange
31,8,7,34.51465139,93.63812684,7.163245982,4.077499709,orange
22,17,5,24.12188673,90.72351622,6.945562889,4.048646929,orange
13,5,8,23.85340379,90.10522549,7.474710503,4.091465591,orange
16,8,9,24.60297538,91.28408653,7.601189843,4.381685492,orange
4,13,6,15.63211033,94.25966183,7.561143224,3.994904346,orange
0,25,14,19.33516809,91.97978938,6.361671475,4.584662283,orange
8,7,10,28.2620488,91.98317355,6.929216014,4.142252988,orange
4,23,5,22.67594476,93.36348717,7.477935216,4.34382935,orange
33,14,8,21.03200078,92.9641969,7.684420446,4.357574583,orange
30,7,15,33.23453301,91.06053924,7.825531916,4.55771615,orange
21,29,12,22.30318989,92.15987039,6.438668989,4.620819307,orange
11,14,5,11.50322938,94.8933184,6.946354724,4.549936126,orange
9,8,15,14.34320488,94.35734702,7.994465371,4.339461114,orange
5,18,14,33.1056981,93.48447453,7.434118807,4.691768161,orange
29,25,14,30.49183837,90.4582865,7.781988584,4.461819311,orange
33,12,15,30.25578031,92.03272799,6.052318465,4.595169783,orange
8,16,6,12.22816189,90.26457428,7.106650373,4.268353173,orange
15,14,8,10.01081312,90.22399223,6.22094286,4.70055537,orange
16,7,8,22.79196751,90.60901895,6.420457311,4.586945173,orange
0,12,7,20.18432263,90.65458473,6.969249676,4.598940823,orange
5,25,6,30.72119881,94.01331956,6.011302181,4.205189051,orange
6,8,11,24.35590861,92.39651663,6.600948788,4.712388098,orange
10,5,5,21.21306973,91.35349216,7.817846496,4.448166776,orange
1,17,6,10.78689755,91.38411917,6.8198271,4.627139555,orange
1,30,10,11.89925671,91.34663797,7.291405641,4.077840425,orange
0,23,15,22.56664172,93.37488907,7.598729065,4.32514076,orange
24,27,9,18.86883219,93.24688124,6.157135092,4.700539276,orange
36,11,13,17.34083741,93.04897191,7.1917274,4.437772772,orange
40,21,8,34.90665289,92.87820148,7.418761774,4.02325328,orange
40,22,6,24.53610067,91.90997228,6.488221135,4.566094445,orange
32,18,13,13.8377282,91.74780462,6.044167236,4.251469362,orange
9,10,10,22.3551049,93.52211892,6.010391864,3.99671098,orange
13,16,8,34.74004942,93.12316972,6.949838549,3.944755331,orange
15,9,11,11.54785707,94.14861001,7.907956251,4.284603035,orange
29,11,5,23.13338811,91.94670335,7.639788459,4.111118681,orange
1,15,9,29.98364695,94.55239717,7.53350946,4.541576055,orange
18,5,11,20.87947369,90.93756231,6.251586885,4.033664512,orange
14,22,9,17.24944623,91.13772765,6.543191814,4.42949022,orange
33,15,7,15.83388699,91.68293851,7.651225301,4.321147307,orange
4,6,7,23.01014302,91.11764246,6.708889665,4.435977543,orange
17,16,14,16.39624284,92.18151927,6.625538653,4.052919724,orange
12,20,10,24.45132792,93.10527686,6.528354932,4.309886213,orange
34,29,8,31.87859192,91.15248149,6.450640306,4.147393012,orange
39,28,10,31.34920143,91.48247612,7.181907673,4.297440248,orange
31,25,12,18.05142392,90.03969587,7.016482298,4.400763343,orange
12,6,8,30.84835031,92.86773675,6.388617138,4.228908193,orange
12,29,13,22.45616931,91.52781832,7.57125447,4.645942106,orange
26,11,11,13.70319166,90.95589386,7.609348255,4.184822358,orange
19,24,15,20.48954522,93.72485075,7.137136973,4.403117917,orange
39,21,9,13.20844373,94.02769434,6.354022554,4.183843134,orange
16,29,13,32.31944397,93.67804556,6.196907944,4.630852256,orange
36,29,13,20.68185224,90.91510525,7.829507245,4.320920972,orange
37,23,12,31.52675982,90.50621806,6.395258356,4.453422827,orange
39,9,15,25.35467646,91.81183218,7.992041984,4.596676917,orange
31,5,14,17.66545409,91.69865887,6.583411671,4.357706717,orange
18,12,8,12.59093977,91.81668769,6.206053072,4.70045952,orange
20,20,10,11.86631922,93.68394562,6.976997772,4.175596417,orange
5,8,5,11.03367937,92.22706805,6.562594972,4.439826476,orange
20,8,12,25.2990432,94.96419851,7.260416405,4.64461978,orange
25,21,11,32.23797837,90.15406807,6.460044778,4.122252969,orange
14,19,14,17.68408797,94.35815354,6.699164936,4.254480969,orange
37,18,12,10.2708877,90.19147747,7.401121811,4.200611039,orange
26,15,6,17.22034507,94.78797376,6.912033409,4.252182453,orange
13,22,5,19.667056,90.50096668,7.764040111,3.943850252,orange
32,25,9,10.35609594,93.75652041,7.796034006,3.982113965,orange
19,7,9,27.255435,91.71369387,6.969883483,3.98186752,orange
28,7,9,34.5917846,92.13229786,6.730757538,4.54980428,orange
24,30,11,32.39523995,94.51768464,6.601395755,4.458808268,orange
7,17,10,10.16431299,91.22320999,6.465913274,4.187502008,orange
18,23,8,21.49118657,93.43949693,6.41354791,3.99535389,orange
7,20,12,16.53460397,94.76759975,6.475275337,4.332472031,orange
20,23,11,31.8520694,90.12220323,6.407715561,4.328563236,orange
18,14,11,28.04799508,90.00621688,6.550814117,4.611462591,orange
34,11,10,31.75048899,94.59551226,7.36220835,4.535390949,orange
20,29,10,29.07412717,93.27189064,7.36549204,3.968097917,orange
37,24,13,19.14381903,90.71037456,7.8546243,4.252877134,orange
12,8,10,16.14820285,91.4448027,7.995848977,4.229478992,orange
34,10,14,34.05296914,92.05811721,6.725600855,4.598507276,orange
6,13,9,34.51423957,90.56151463,7.786725333,4.658551055,orange
27,30,5,32.71748548,90.54608254,7.656978112,4.461770787,orange
13,8,12,25.16296632,92.54736032,7.105904818,4.500461406,orange
6,7,7,27.68167318,94.47316879,7.199106204,4.488169866,orange
40,17,15,21.35093384,90.9492967,7.871063004,4.2159925,orange
31,26,9,11.69894639,93.25638873,7.566165721,4.063015717,orange
61,68,50,35.21462816,91.49725058,6.793245417,9.569862465,papaya
58,46,45,42.39413392,90.79028064,6.576261427,3.482916337,papaya
45,47,55,38.4191628,91.14220381,6.751452932,4.695487705,papaya
39,65,53,35.33294932,92.11508608,6.560743093,9.276116476,papaya
31,68,45,42.92325255,90.07600528,6.938313356,7.726016701,papaya
70,68,45,33.83508569,92.85470152,6.991626158,8.008047354,papaya
68,62,50,33.20258348,92.76437927,6.977700268,7.776703079,papaya
34,65,47,23.48546973,93.71043692,6.833768535,7.550238433,papaya
38,68,54,29.33710543,90.81781439,6.739170045,7.955010815,papaya
69,64,47,40.21199348,94.50766912,6.993473247,7.349457969,papaya
58,51,47,42.13473976,91.70445386,6.757470637,7.771767756,papaya
59,47,53,32.86316618,91.4618874,6.850663232,1.861084528,papaya
44,64,54,29.80744318,91.38048469,6.74274935,9.161598921,papaya
56,57,48,31.56213762,93.0484859,6.506120752,2.504823145,papaya
69,60,54,36.32268069,93.06134398,6.98992719,5.558019394,papaya
56,58,49,37.13165026,94.60761797,6.69215564,6.790504181,papaya
49,55,53,38.4418717,93.63739039,6.544029776,3.059672001,papaya
38,51,52,32.66160599,90.78931681,6.927803911,3.104364371,papaya
54,65,47,27.92765919,91.55594211,6.721835879,5.901998256,papaya
57,57,51,39.01793345,91.48815629,6.99223441,4.168667445,papaya
39,52,53,32.51247398,94.65904123,6.704204398,2.010648863,papaya
58,67,45,38.72382798,91.72514851,6.702424548,2.465502785,papaya
61,64,52,43.30204933,92.83405443,6.641098708,4.352843661,papaya
34,62,55,27.58548913,90.72526502,6.585346229,9.389798343,papaya
31,48,45,40.78881819,92.90951393,6.563134737,5.228045614,papaya
47,46,52,23.19451074,91.40301608,6.502289473,8.125981134,papaya
32,68,52,32.68067385,92.61715632,6.800321319,9.797610181,papaya
36,59,46,34.28879307,93.61082872,6.721130543,5.009881012,papaya
61,51,51,39.30050027,94.16193416,6.574677594,4.761860102,papaya
70,54,46,39.73149053,91.12220596,6.919342407,4.833183673,papaya
44,56,49,39.23342464,91.25589286,6.519779583,2.537316925,papaya
34,68,51,27.34734861,94.17756725,6.687088098,1.588642969,papaya
50,59,47,40.76998685,92.09278584,6.747975732,8.262513429,papaya
39,70,52,26.26559543,90.79668055,6.65149129,2.342272985,papaya
34,61,49,28.12971499,93.3210737,6.502675132,4.638590185,papaya
44,60,55,34.2804607,90.55561637,6.825371185,3.879546356,papaya
31,62,52,33.7960155,93.00754254,6.99104104,7.166409724,papaya
65,62,51,31.53243779,90.87394933,6.511624841,8.152500469,papaya
44,57,53,42.30495821,90.51431779,6.93172108,2.947904961,papaya
50,47,48,24.63676897,90.61964344,6.712772333,8.591729083,papaya
43,50,48,28.28222883,91.37059792,6.63016515,7.057955933,papaya
60,46,53,24.48620746,92.98254537,6.761953186,7.22405315,papaya
70,68,55,42.84609252,94.63548176,6.691202286,3.102754484,papaya
59,62,52,43.67549305,93.10887229,6.608667684,4.087541961,papaya
60,58,51,42.07213781,92.92203105,6.840802254,6.525247921,papaya
42,60,47,33.46873719,92.12746225,6.834808348,5.386917484,papaya
35,66,47,31.7018373,91.66232213,6.953439161,1.922760076,papaya
34,65,48,41.41968393,90.03863107,6.665024508,7.846836346,papaya
36,54,46,42.54744013,94.94482086,6.662875839,8.441353732,papaya
39,64,52,28.91842453,94.63676767,6.678695788,2.507399452,papaya
37,52,47,43.08022702,93.90305729,6.54277684,8.340665587,papaya
33,47,46,29.20300896,93.96834049,6.839443833,8.244422461,papaya
34,48,48,41.04224355,91.37258067,6.805277038,7.146755827,papaya
49,54,50,25.62446619,93.18240298,6.762522087,3.8292664,papaya
40,65,49,35.32876402,91.06138506,6.678449318,6.453028996,papaya
68,52,49,24.42561272,92.27749066,6.577192175,2.494212113,papaya
50,46,52,31.18298415,90.21646909,6.734005648,2.126721401,papaya
65,63,50,31.88342554,91.3256535,6.524459342,3.120945502,papaya
40,49,47,42.93368602,91.1756748,6.501521192,9.699264835,papaya
42,53,48,23.11407669,94.31994776,6.758479569,9.114776224,papaya
49,55,51,24.87212063,93.90560147,6.676578778,5.321631988,papaya
59,62,49,43.36051537,93.35191636,6.941496806,4.518821693,papaya
63,58,47,26.83054058,90.75379971,6.864143752,5.695497811,papaya
70,65,52,30.42012134,93.12659793,6.583528529,2.990273622,papaya
63,50,52,28.64555584,93.22642604,6.751747609,4.559700535,papaya
40,64,47,32.50037548,93.47888842,6.893509446,2.824314774,papaya
63,58,50,43.03714283,94.6428898,6.720744449,1.63723065,papaya
45,58,49,30.10773379,90.34546355,6.827812549,2.962410229,papaya
66,69,47,23.69212243,93.61055571,6.912299695,3.446218104,papaya
54,67,52,35.67667332,93.30641944,6.586107335,5.564492787,papaya
69,67,52,27.71948962,94.43877142,6.827305908,3.26104767,papaya
67,68,49,35.26824831,92.38282957,6.821774589,5.899559874,papaya
45,57,47,23.16855863,90.78821158,6.656458831,6.365716902,papaya
56,50,52,33.08706051,92.25197542,6.770384816,3.469688067,papaya
70,50,53,37.4620912,90.44967809,6.933809743,6.78526948,papaya
44,47,45,38.73218907,94.73613484,6.579441304,8.588273504,papaya
50,60,47,32.57720726,92.74889453,6.92791761,3.692688374,papaya
52,51,53,38.38231475,93.10378595,6.985804083,8.278485614,papaya
35,68,45,42.93605359,90.09448142,6.612429546,9.245929571,papaya
68,69,52,25.65492304,92.74501561,6.813383387,2.084833824,papaya
32,55,52,37.58899717,91.99740365,6.9677596,6.285737748,papaya
32,55,51,29.60718808,93.15642801,6.57398033,2.467996274,papaya
48,62,47,25.34756111,93.02871078,6.803094965,6.866190303,papaya
39,69,53,25.9300384,93.02357765,6.964955435,9.520480626,papaya
49,61,45,32.76795887,94.57377401,6.764213299,9.467700484,papaya
48,57,54,29.02328049,90.20396783,6.617703178,4.992401059,papaya
69,66,49,40.00439101,90.17015833,6.52711001,3.626723375,papaya
53,55,55,33.32315744,91.25271223,6.709668804,9.232150906,papaya
38,61,52,31.22790131,94.94021378,6.620729882,1.828456346,papaya
57,64,55,26.68386496,92.9585411,6.583760499,2.46090145,papaya
51,57,55,24.70528368,90.14732171,6.676407337,4.268122669,papaya
56,65,45,38.2016825,93.97379963,6.751298936,8.586255173,papaya
54,66,52,36.56769731,93.79503425,6.867554147,4.111096835,papaya
58,55,47,26.05375792,93.69111672,6.742490027,9.47584213,papaya
68,70,54,31.29986342,92.76039164,6.986228647,2.156626064,papaya
42,59,55,40.10207731,94.35110201,6.979102243,5.870866098,papaya
43,64,47,38.58954491,91.58076549,6.825664782,4.026410358,papaya
35,67,49,41.31330062,91.1508798,6.617066674,9.438691157,papaya
56,59,55,37.03551903,91.79430166,6.551892638,7.421974102,papaya
39,64,53,23.0124018,91.07355541,6.598860305,8.202196756,papaya
18,30,29,26.7627493,92.86056895,6.420018717,8.842140409,coconut
37,23,28,25.61294367,94.3138837,5.740054567,8.831522673,coconut
13,28,33,28.130115,95.64807631,5.686972967,5.947881492,coconut
2,21,35,25.02887163,91.53720922,6.293662363,7.079720252,coconut
10,18,35,27.79797651,99.64573002,6.381975465,7.153316075,coconut
7,11,32,29.25902906,95.11294697,5.542169139,7.274112189,coconut
39,5,31,27.10134661,93.69979946,5.551963184,5.942923748,coconut
34,6,27,25.84726298,90.92669463,5.860740481,5.822397614,coconut
31,30,29,26.58580443,90.98617591,5.558807063,7.039827071,coconut
25,7,35,28.38503882,99.18843684,5.55771171,7.467367516,coconut
16,18,26,28.43647052,91.81320717,5.568365926,5.729978004,coconut
26,10,33,28.27298134,96.93649473,6.07071786,7.827696307,coconut
27,8,32,27.00648436,96.46168931,5.627860549,5.682406752,coconut
37,18,30,27.63551259,99.34854917,6.38488418,6.217210776,coconut
19,15,34,26.29644905,99.65809151,5.685889066,8.500767909,coconut
0,19,33,27.1326009,95.23797989,6.234458417,8.059868374,coconut
31,20,26,25.56567803,97.61361544,6.443168642,7.865891122,coconut
9,17,32,25.94951662,93.40548703,5.842317989,6.773781461,coconut
22,11,29,28.03380598,95.01630593,5.955742971,8.582896508,coconut
31,6,26,29.12859129,91.30924833,5.741367375,6.190506114,coconut
34,6,30,27.0828252,97.00155491,5.948342571,6.762108445,coconut
24,6,32,28.11321494,90.01734526,6.387067562,6.790604886,coconut
1,8,26,27.5136304,94.18955816,5.562911913,6.168238398,coconut
31,13,33,27.63834933,95.48763389,5.85971872,8.092374453,coconut
10,9,28,29.01256899,94.01014388,6.282955073,5.907481543,coconut
36,27,26,26.58413917,95.78923137,6.25449571,6.756938185,coconut
38,24,33,28.28905147,97.00396405,5.973853124,5.627571783,coconut
11,6,25,28.69164799,96.65248672,6.081568052,7.045808886,coconut
16,14,30,29.70931288,96.30484325,6.37466756,8.261629894,coconut
33,14,35,27.14865285,96.66355213,6.027707171,5.875722429,coconut
16,6,29,29.28725038,91.95614918,5.868285082,5.202721165,coconut
32,11,31,25.06871967,93.31410447,6.205931638,5.308736492,coconut
38,14,30,26.92449525,91.20106019,5.570745386,7.673315496,coconut
8,6,33,28.27804288,93.64761266,6.095261013,6.769519524,coconut
23,6,33,29.18032562,92.73041222,6.025789594,8.069305815,coconut
29,25,35,28.3575072,91.64509299,5.542873799,6.32798028,coconut
24,14,33,29.38072512,93.27565685,6.366219551,8.603314374,coconut
32,12,30,25.39241091,98.08951196,5.579845008,8.585841929,coconut
30,25,31,26.31270635,98.62048026,5.804965067,8.193627484,coconut
14,21,35,29.52501367,91.91185319,6.121005506,7.650001071,coconut
27,22,29,28.83214859,92.17170353,6.000248647,5.725088138,coconut
40,5,29,28.48444906,97.76865458,5.820978791,6.314544134,coconut
17,11,32,28.74013335,93.39676499,5.620733794,6.171853634,coconut
30,30,35,25.00872392,95.59224018,6.001936419,6.527921965,coconut
28,10,30,29.8690834,91.14723422,6.305740522,7.589285728,coconut
39,7,29,27.54273211,94.59086121,6.362544111,5.913433614,coconut
32,20,35,26.52166434,98.38227669,5.588655387,5.693943693,coconut
7,15,32,25.03512351,95.89739958,6.182232762,6.881755236,coconut
29,17,29,29.20394909,95.66997327,5.959493188,8.316953807,coconut
34,15,34,27.05826457,91.10510371,5.677282678,8.846484067,coconut
14,23,25,26.18552389,96.96637916,5.612122797,5.331441819,coconut
18,19,29,27.59376845,92.48519606,6.206077742,6.411152504,coconut
7,21,35,25.76011662,94.65830608,5.764812076,5.167131551,coconut
24,27,34,28.87862994,95.11320315,6.203376525,5.710957154,coconut
39,29,29,26.50908611,94.48414544,6.143662699,7.869206311,coconut
29,8,28,26.87037587,91.72546257,6.100429497,8.44145226,coconut
10,24,27,27.57283516,94.90485697,5.708409601,5.745271398,coconut
0,29,32,28.05912437,98.3670985,5.868255858,6.757938567,coconut
32,11,31,29.51611558,92.56492864,6.461225827,5.165811681,coconut
37,10,32,28.96318258,95.16333673,6.165084855,8.771772165,coconut
20,29,27,25.09897688,92.36099489,6.047044342,6.210994591,coconut
31,29,35,27.1872282,92.19906776,6.137102505,5.563860535,coconut
17,30,27,29.03065024,90.79093862,5.894027065,8.093387272,coconut
1,12,30,27.754298,95.94643831,5.56222383,5.161023921,coconut
6,13,29,27.31155708,99.96906006,5.832608028,7.94590013,coconut
15,28,32,28.84270971,99.64328526,6.218571874,8.834711346,coconut
27,24,29,26.61423461,96.97300803,6.142010637,7.519948346,coconut
3,23,30,29.70143197,95.65754365,6.078807239,8.472315106,coconut
8,26,26,25.54759871,91.64194826,5.702484758,8.380615197,coconut
20,28,26,26.37978453,91.49882979,5.547594847,6.576657469,coconut
26,18,27,27.45907759,92.90736493,5.836075368,5.596181114,coconut
1,6,35,27.02269204,95.71935435,6.231662767,5.794025429,coconut
27,30,31,28.98545306,90.73966792,5.718120393,5.859836118,coconut
23,7,34,26.1055118,91.52421214,5.852038202,5.280628618,coconut
0,26,31,25.0707247,95.02156793,5.547933273,7.594631126,coconut
38,6,25,25.54963273,96.92786777,6.156259104,7.531480933,coconut
25,12,26,28.56973521,95.67906668,6.436314406,5.308544677,coconut
40,5,32,26.07010807,96.7036223,5.981169595,5.650924134,coconut
0,19,31,25.51791333,94.38420565,6.271952833,7.036605217,coconut
26,9,32,25.9490364,94.73860514,6.470465614,5.675476807,coconut
35,30,34,28.2974764,95.41122824,6.141502001,7.183001386,coconut
19,30,30,29.56549169,91.40896307,5.826381164,8.851636728,coconut
31,13,33,29.69952329,95.21224392,6.342463714,5.838597213,coconut
17,29,26,26.14162144,93.28415295,6.071897347,7.69336624,coconut
2,30,30,26.00175125,94.79998418,6.331051715,8.24961,coconut
30,13,25,27.15116142,91.48889469,6.413184638,6.492843406,coconut
8,15,33,28.97318719,98.09861043,5.50158009,8.421303232,coconut
18,12,35,26.13958446,96.38580769,6.338720873,5.170818642,coconut
8,28,30,25.51618488,94.33465411,6.015672239,5.319970437,coconut
40,22,29,27.55821802,99.98187601,5.735364307,6.875025516,coconut
27,10,33,27.81132822,97.48410555,6.465906333,6.065437878,coconut
21,20,31,25.60033702,99.7240104,5.855457599,6.528538315,coconut
3,9,35,26.91641934,99.84671638,6.318552973,8.883164,coconut
22,16,27,29.1797902,90.27214288,6.006784979,7.438000327,coconut
27,8,30,26.44600063,98.29937782,6.008386283,8.709677827,coconut
22,8,33,28.43572863,95.8840407,5.665785202,8.028676016,coconut
28,27,32,28.94099669,93.00109012,5.764615485,7.550090894,coconut
23,21,26,26.45488737,93.45042636,5.901495544,5.874882894,coconut
37,5,34,25.79490531,93.84150618,5.779032666,6.000939811,coconut
19,26,29,26.93141945,98.80313612,5.67154928,6.55792472,coconut
133,47,24,24.40228894,79.19732001,7.231324765,3.574891165,cotton
136,36,20,23.09595631,84.86275707,6.925412377,2.806921681,cotton
104,47,18,23.9656349,76.97696717,7.633437412,3.573077456,cotton
133,47,23,24.88738107,75.62137159,6.827354668,3.533878117,cotton
126,38,23,25.36243778,83.63276077,6.176716425,3.481739731,cotton
126,50,19,24.69457084,81.7358876,6.628722836,3.09389543,cotton
113,41,20,25.0017188,80.53965818,7.256877571,3.792362595,cotton
121,45,22,22.45942937,81.30681027,6.443785385,2.528750645,cotton
121,47,16,23.60564038,79.29573149,7.723240151,2.854252317,cotton
129,60,22,24.58453146,79.12404171,5.947448589,2.832522887,cotton
107,45,25,23.0865933,83.55546146,7.227745516,2.828378238,cotton
122,59,18,23.5000992,83.63488952,6.219469084,3.14225519,cotton
140,38,15,24.1472953,75.88298598,6.021439523,2.752584042,cotton
102,49,21,24.69315538,84.84422454,6.253343655,3.53541189,cotton
111,40,25,24.484692,84.44932014,6.187455799,3.580449797,cotton
131,35,18,24.49112609,82.24415809,7.057693366,2.520846212,cotton
135,43,16,23.47986888,81.73049149,6.720449769,3.415861387,cotton
100,46,18,24.18586246,76.04203958,6.431689506,2.719707373,cotton
123,39,24,25.00755095,78.17952126,7.453106264,3.388351131,cotton
117,56,15,25.99237426,77.0543546,7.368258226,3.508615008,cotton
121,36,24,23.66457347,81.69105088,7.352401887,3.912164714,cotton
101,58,18,25.66891439,81.38103349,6.652143699,3.094329062,cotton
107,42,24,22.04612876,84.62978302,6.144631795,3.386125464,cotton
100,41,22,22.4204752,84.55794703,7.318802162,3.679762037,cotton
125,39,21,25.03149561,82.21276599,7.954629324,3.740910701,cotton
105,60,23,23.53371386,77.21705554,6.207652157,3.446458639,cotton
102,46,19,22.77076388,82.5993307,6.631005298,3.208481668,cotton
131,49,22,25.49848236,79.9751579,7.306918817,2.6401425,cotton
139,35,15,25.248679,83.4630147,5.898293044,3.407684154,cotton
108,36,19,22.78249615,77.51235009,7.238566893,2.543875683,cotton
118,45,23,23.37044424,77.43198948,7.977651226,2.821996339,cotton
107,51,22,24.86560781,78.22080815,5.983075895,3.132624515,cotton
125,60,17,24.14386157,84.51591287,6.785723961,3.163837391,cotton
113,37,20,25.03300222,79.04368718,7.393441155,3.822868909,cotton
131,52,16,23.65724079,84.47601498,6.486068274,3.486015402,cotton
115,48,16,25.54359718,84.09229796,7.175934962,3.501671454,cotton
113,38,25,22.00085141,79.47270984,7.388265888,3.559930773,cotton
111,41,18,23.64328417,78.1258666,6.10539819,3.187463517,cotton
111,53,19,23.96436009,78.02763149,6.419536555,3.33194837,cotton
122,48,16,24.65425757,75.6350708,6.307585854,2.434244147,cotton
108,46,17,24.3017998,84.87668973,6.93221485,2.560030972,cotton
132,41,22,24.29144926,81.02453404,7.810865753,3.559722297,cotton
103,42,17,24.29470232,84.61527627,6.527541661,3.191300112,cotton
133,50,25,25.72180042,81.19666206,7.569454601,3.934291662,cotton
127,37,18,24.87663664,76.30050373,7.041065585,3.618990031,cotton
110,39,25,22.60612115,77.34264002,7.208795456,2.958117019,cotton
131,38,19,23.86814008,75.68339729,6.814341946,3.56120939,cotton
108,38,24,23.41022496,76.43836957,7.442217061,3.10322819,cotton
122,40,17,24.96440768,81.31677618,6.854558957,3.15117946,cotton
111,50,15,25.16820129,80.30351815,7.884550475,3.331661036,cotton
140,40,17,22.72767171,77.07598065,6.006085786,3.053219023,cotton
100,40,20,22.45145981,76.25674874,7.432043735,3.419290824,cotton
123,50,16,23.04920461,75.53835214,6.498052108,2.781749723,cotton
107,36,21,25.29250148,75.66653335,6.205263534,2.466210326,cotton
118,50,19,22.95604064,82.33733678,6.360812227,2.617456419,cotton
103,51,20,22.80213132,84.14668447,7.046607434,3.607832933,cotton
133,57,19,23.54234715,75.98203329,7.947011366,3.31202234,cotton
129,47,20,24.41212325,80.80343786,6.281913858,3.882069832,cotton
116,52,19,22.94276687,75.37170612,6.114525877,2.640953769,cotton
114,40,23,25.53676123,81.13668716,6.753978061,3.756939366,cotton
131,60,17,25.32023717,81.79475917,7.425041316,3.286036436,cotton
107,43,18,22.426733,81.53480799,6.745104394,2.580502288,cotton
123,44,21,25.78544484,75.00539324,7.641116569,3.598259394,cotton
112,49,25,25.68959532,77.90621048,6.470135478,2.606073538,cotton
119,44,15,22.14593688,82.8597549,7.091992365,2.387945559,cotton
130,59,19,25.07278712,82.50257909,6.520403794,3.681512868,cotton
127,53,24,22.21506982,76.17851932,6.127939628,2.771873076,cotton
134,52,18,23.9643129,76.59175937,7.994679507,2.997279781,cotton
109,36,18,25.40059227,76.53237965,7.524707577,2.461176642,cotton
100,48,17,23.7805123,83.03878838,7.827877818,2.608880277,cotton
132,52,19,24.16402322,76.7433897,6.436691764,2.438829154,cotton
102,37,25,25.31468463,77.91757121,5.907930899,2.867284295,cotton
111,39,22,22.60361557,80.3509046,6.135025006,3.487163585,cotton
117,51,15,22.9535715,78.71555832,6.044556594,3.927297715,cotton
136,36,24,22.74446976,80.41198458,7.59781958,3.546191588,cotton
134,56,18,23.80834611,83.91902605,6.691268104,2.794235552,cotton
112,54,15,25.46228792,81.56641891,6.175492306,3.027000978,cotton
105,56,15,25.96779712,81.97904282,7.272316209,2.91896419,cotton
140,45,15,25.5308271,80.04662756,5.801047545,3.913211477,cotton
126,46,25,24.43847399,81.69801729,6.757457943,2.393561359,cotton
106,49,24,23.03887865,76.47039772,6.983395573,3.568807362,cotton
121,53,19,23.51308653,76.72621429,7.976889498,3.154044141,cotton
108,60,17,22.75805656,76.75768356,6.558902588,3.849055362,cotton
116,56,17,24.71252544,77.7293114,7.979090365,3.356284765,cotton
100,52,19,23.45969093,82.44777468,7.903528673,3.681162817,cotton
129,43,16,25.5503704,77.85055621,6.73210948,3.093893104,cotton
118,44,23,22.08458267,82.82904143,6.691690476,2.640338495,cotton
117,43,25,24.68854799,78.51206972,7.839849298,2.728800617,cotton
126,37,21,25.84997269,84.16855231,6.61448588,3.032843011,cotton
120,48,16,22.46054478,75.40989245,7.456971816,2.828911842,cotton
102,45,16,23.65629976,77.52425987,7.2942193,2.948759819,cotton
131,56,20,22.00817088,81.83896111,7.762647875,3.631356397,cotton
114,40,17,24.32630461,80.13456404,6.363406102,2.734280337,cotton
101,37,18,22.92360984,82.68738535,7.63737841,3.658234281,cotton
106,46,20,23.43821725,78.63388824,6.200671976,3.194910278,cotton
113,38,20,22.10718988,78.58320116,6.364729934,2.950447467,cotton
102,53,21,23.03814028,76.11021529,6.913678684,3.602243103,cotton
110,39,18,24.54795322,75.39752705,7.766259769,2.514992073,cotton
107,58,15,23.73868041,75.77503808,7.55606399,3.017192596,cotton
120,60,15,22.31871914,83.86129998,7.288377241,2.573128744,cotton
89,47,38,25.52468965,72.24850829,6.002524871,5.979803039,jute
60,37,39,26.59104992,82.94164078,6.033485257,6.348307075,jute
63,41,45,25.29781791,86.8870535,7.121933579,7.741139807,jute
86,40,39,25.72100868,88.16513579,6.207459637,6.913727154,jute
96,41,40,23.58419277,72.00460848,6.090060478,7.497016366,jute
100,35,36,25.31042337,72.01364411,6.346715209,7.502274087,jute
63,37,43,23.41798979,85.08640476,6.661957897,7.312782394,jute
70,43,40,24.35564134,88.80391021,6.176860192,6.658141843,jute
67,55,44,26.284017,75.14640198,7.251847296,7.175926957,jute
74,40,40,25.13842773,83.12053888,6.386259978,6.66688372,jute
89,53,44,24.88692811,71.91711523,7.319735475,5.915349114,jute
74,46,45,25.75734909,88.36668522,6.025028997,7.457730256,jute
89,41,38,23.12844351,74.68322732,6.344751947,7.867570524,jute
60,55,40,24.9949957,88.95692783,7.02777956,5.964313524,jute
67,43,38,25.21622704,70.88259632,7.299304715,7.711202961,jute
70,38,35,24.39736241,79.26861738,7.014063944,6.467311067,jute
74,49,38,23.31410442,71.4509053,7.488014404,6.476261311,jute
90,40,39,25.72668885,81.86171563,6.626503893,7.55767476,jute
82,35,44,26.96656378,78.21047693,6.239011,6.686579437,jute
73,45,37,23.70467146,74.63745355,6.742688094,7.13694474,jute
85,53,38,24.90075709,73.84186449,6.588017308,6.059019622,jute
81,56,36,23.39605743,72.60512854,7.097586415,6.881403193,jute
